 X-Axis, Y-Axis, Z-Axis
-28.83333396911621,-15.8333330154419,116.3333358764648
-49.66666793823242,-0.6666666865348816,117.3333358764648
-0.4921875,0.140625,-2.109375
0.029541015625,0.020751953125,-0.95654296875
0.700439453125,0.013671875,0.591796875
0.2446201741695404,0.8822316527366638,0.0272817425429821
0.3564325869083405,0.9403350949287416,-0.0518169961869716
31.83333396911621,-131.5,17.66666603088379
0.1289016455411911,0.9281285405158995,0.1513007581233978
27.671875,2.203125,22.09375
0.71875,0.2890625,0.0703125
-29.3359375,61.7734375,83.546875
0.846566379070282,0.1525240987539291,-0.4619117081165314
-2.828125,0.15625,-2.2421875
-0.3722618520259857,0.6710599660873413,-0.3637712597846985
2.1484375,-3.125,0.1640625
63.5,1.5,-160.3333282470703
-27.33333396911621,15.16666698455811,68.5
2.0234375,-4.515625,-0.921875
-0.5803847908973694,-0.4036087393760681,-0.400025486946106
0.2949113547801971,0.9540064930915833,0.0560893081128597
0.97705078125,-0.142822265625,0.19091796875
0.8360686898231506,0.1604576706886292,-0.4626445472240448
0.074462890625,0.932861328125,0.231689453125
-0.3454084396362305,-0.1327438354492188,-0.944804847240448
-0.419746607542038,0.0692752450704574,-0.9059880375862122
-0.4147412478923798,0.0674439370632171,-0.9075750708580016
-0.3278298079967499,-0.0735431015491485,-0.7324109673500061
0.3624518513679504,-0.0862377509474754,0.932934820652008
62.66666793823242,3.166666746139526,-161.8333282470703
-0.1945351660251617,0.9272760152816772,-0.1252536922693253
-0.4358595907688141,-0.1425102800130844,-0.9046453237533568
65.0,-130.8333282470703,59.33333206176758
0.969482421875,-0.143310546875,0.216796875
0.2630915939807892,-0.0388759151101112,0.9673577547073364
-0.3423557579517365,-0.0947812423110008,-0.9407765865325928
-105.5,-3.5,-128.1666717529297
-0.3360092043876648,-0.0996652394533157,-0.9460262060165404
0.859375,0.6796875,-2.09375
0.3754748702049255,0.9212928414344788,-0.0366808213293552
0.3646503686904907,-0.0844064503908157,0.9331790804862976
-0.234694704413414,0.9137271642684937,-0.0627559870481491
-0.1526656895875931,0.2734912633895874,-0.2775926291942596
-0.7676336169242859,0.261895090341568,-0.5974048376083374
-256.0,13.71875,-19.5078125
-0.7471267580986023,0.0902706682682037,-0.8565521836280823
0.98046875,-0.130859375,0.20361328125
-22.83333396911621,16.16666603088379,79.66666412353516
-0.3292954564094544,-0.9449713230133056,-0.6624667048454285
1.161376953125,0.041015625,0.146484375
0.0048828125,-0.03955078125,1.05078125
0.9248046875,-0.265380859375,0.24267578125
-0.3400374352931976,-0.0980782136321067,-0.9427292943000793
-0.3489481210708618,-0.135796532034874,-0.9357727766036988
0.338855117559433,0.9427764415740968,0.0233756303787231
-0.92626953125,-0.115234375,0.174072265625
-0.1385069191455841,0.7421027421951294,-0.2742972373962402
0.1606387943029404,0.3324466347694397,-0.0068967267870903
-0.437933623790741,-0.1348194181919098,-0.9006170630455017
-1.0390625,0.6953125,0.4453125
8.5,20.33333396911621,-219.8333282470703
0.8125,0.2294921875,0.4814453125
-0.3380832374095917,-0.1014949828386307,-0.9428521990776062
-0.0390625,-0.161865234375,1.038330078125
0.2871381342411041,-0.053036231547594,0.9314706921577454
-0.0316985100507736,0.8611172437667847,-0.1081651598215103
-0.3281132876873016,1.465218663215637,-0.1777890622615814
0.3241236209869385,-1.131244659423828,0.0846989601850509
0.178011417388916,-0.7888484001159668,-0.1217140108346939
0.4452966153621674,0.8895556330680847,0.0038450777065008
1.32666015625,-0.875,-0.720458984375
-4.666666507720947,-12.66666698455811,-221.5
-0.1930695027112961,0.9320370554924012,-0.1180529594421387
-1.0546875,0.7578125,-2.2734375
0.8490076065063477,0.1542324870824814,-0.4543437659740448
0.8547442555427551,0.1553309559822083,-0.4604476094245911
0.8497404456138611,0.1448332369327545,-0.4500712454319
-29.16666603088379,-21.33333396911621,134.1666717529297
-0.9025168418884276,-0.1923133283853531,-0.4656956791877747
-0.3397931754589081,-0.1065003424882889,-0.944316267967224
-18.875,48.3515625,22.484375
-0.4353710412979126,-0.1429988294839859,-0.9052551984786988
0.9580078125,-0.0869140625,0.43994140625
-0.7484694719314575,0.3582042157649994,-0.7470582723617554
-0.2265625,-6.40625,-1.40625
2.0,0.00537109375,1.076416015625
-0.4102244675159454,0.0531622618436813,-0.91392320394516
0.8560869693756104,0.1491057723760605,-0.4494613409042358
-1.0546875,-2.21875,-2.71875
65.66666412353516,17.0,-85.33333587646484
-0.3393046259880066,-0.1276171207427979,-0.944804847240448
0.079833984375,0.931396484375,0.314453125
-26.83333396911621,-21.0,134.6666717529297
-0.8943389654159546,-0.2009797394275665,-0.4683811664581299
-132.25,-84.8125,93.96875
-0.2321305721998215,0.1989088207483292,-0.491817831993103
-0.0802801772952079,-0.0494949854910373,0.0728584975004196
-0.266845703125,0.990966796875,0.594482421875
-4.5625,-6.34375,0.75
-0.920166015625,-0.158447265625,0.193359375
-0.1112847551703453,0.9414362907409668,-0.0675170645117759
-0.4313427805900574,-0.0758614018559455,-0.8622888326644897
39.6484375,-18.90625,-9.2265625
0.3813340365886688,0.9183632731437684,-0.033262975513935
-1.90625,-0.5078125,-2.7734375
-3.1328125,0.03125,-2.390625
-3.828125,-2.1328125,-2.375
-0.3433328568935394,-0.1216362118721008,-0.9566453099250793
0.370361328125,0.072021484375,-0.8798828125
-67.7109375,-46.0546875,-0.3125
-0.0898023396730423,0.1732752323150635,-0.0516483634710311
0.174958735704422,-1.151262879371643,-0.6422041058540344
-2.9609375,0.6328125,-2.75
-2.765625,-1.296875,-2.984375
-203.203125,-49.6171875,8.4453125
-0.9567137956619264,-0.2142843008041382,-0.4274903535842896
0.266142725944519,-0.0394858308136463,0.9695546627044678
0.0859375,0.87646484375,-0.463134765625
61.421875,-93.6171875,-130.3046875
-2.6171875,-2.8359375,0.859375
0.398681640625,0.612060546875,0.678955078125
0.999267578125,0.09716796875,0.3271484375
-0.4442817270755768,-0.118585079908371,-0.8963445425033569
-0.195068359375,0.03173828125,1.214111328125
-0.0615234375,-0.17041015625,1.052734375
0.891845703125,0.0634765625,0.70751953125
101.5,-44.16666793823242,-112.8333358764648
-52.5,62.66666793823242,-94.0
0.298828125,0.064697265625,1.016845703125
-0.1819618791341782,0.9370408654212952,-0.0915636271238327
-0.90771484375,-0.16845703125,0.23828125
-2.796875,5.5,-13.390625
-0.4362252354621887,-0.1406789720058441,-0.9030582904815674
0.8513259291648865,0.1464202702045441,-0.4515369236469269
-0.2012473493814468,0.9327698945999146,-0.0462773703038692
0.4321134984493256,0.884184718132019,-0.012755892239511
-4.9296875,-0.2578125,-1.046875
2.5,28.83333396911621,13.5
2.5,56.66666793823242,-23.33333396911621
0.3852401375770569,0.9178749918937684,-0.0444930419325828
-1.021728515625,-0.325439453125,0.04248046875
-30.0,-1.666666626930237,-98.5
-0.912353515625,-0.27587890625,0.049072265625
0.249267578125,0.375732421875,-1.98431396484375
-0.8973901271820068,-0.2096461355686188,-0.4605689644813538
0.29735267162323,0.9413116574287416,0.0516949295997619
-103.3333358764648,-5.333333492279053,-128.3333282470703
-0.149658203125,-0.047119140625,1.0537109375
0.1166950464248657,0.9461942911148072,0.2103806734085083
0.8388755321502686,0.1466645449399948,-0.463254451751709
-88.5,-16.83333396911621,27.33333396911621
1.07666015625,-0.643310546875,0.326171875
-91.5,22.33333396911621,-64.0
-0.2981679737567902,-0.341111034154892,-0.2052071392536163
0.3671744167804718,0.8573302626609802,-0.0630470663309097
-0.1507130265235901,0.9466843605041504,-0.0125872949138283
-34.66666793823242,33.33333206176758,-47.33333206176758
-1.071533203125,-1.260498046875,-0.63916015625
-0.2057641595602036,0.9328912496566772,-0.052381195127964
1.908203125,-0.39453125,0.7255859375
-46.0703125,47.3203125,-13.9140625
-95.16666412353516,22.33333396911621,-93.66666412353516
0.8338717222213745,-1.404427766799927,0.2361837029457092
-0.185013011097908,0.929717183113098,-0.0964460596442222
-103.5,-6.5,100.5
-90.75,70.4140625,88.234375
-0.580078125,-0.327392578125,0.180419921875
133.3333282470703,-144.6666717529297,68.33333587646484
-50.109375,-14.84375,-20.6640625
0.061070941388607,0.9424118399620056,0.0348959006369113
-0.8639442920684814,-0.1991484314203262,-0.4792460799217224
-0.3525390625,1.37890625,-0.369873046875
-0.3263656795024872,-0.1818156242370606,-0.8741292953491211
-2.3984375,0.140625,-2.453125
0.8554770350456238,0.1399507969617844,-0.4528796672821045
-0.0431733317673206,0.7748156785964966,-0.2231514304876328
-0.3359375,-1.234375,-0.828125
-0.283447265625,0.83984375,0.5126953125
99.16666412353516,-61.5,-79.0
-87.33333587646484,-15.66666698455811,111.1666641235352
-0.4347595572471619,-0.143730103969574,-0.9020827412605286
0.0560671426355838,0.3069370687007904,0.0626050680875778
0.0537472814321517,0.9475385546684264,0.0733470544219017
-0.1917267441749573,0.912140130996704,-0.1245224177837372
-102.3333358764648,-9.666666984558105,99.33333587646484
62.984375,126.1796875,-30.46875
-2.34375,-0.2734375,-0.6875
0.3847518861293793,0.912015736103058,-0.0425399877130985
0.368408203125,0.07470703125,-0.875244140625
-87.83333587646484,19.83333396911621,40.16666793823242
104.5,-63.66666793823242,-102.5
-0.053955078125,1.002197265625,0.122314453125
-4.9921875,-8.5078125,0.6328125
-70.83333587646484,24.83333396911621,-26.33333396911621
-0.1756137758493424,0.9308156967163086,-0.1129262372851372
-0.26179239153862,-0.837675929069519,0.0134119261056184
65.33333587646484,3.0,-144.6666717529297
-0.3358862996101379,-0.1035705655813217,-0.9463918805122375
-89.66666412353516,-3.333333253860474,148.8333282470703
-0.1842801719903946,0.9353324770927428,-0.0997430309653282
0.61669921875,0.0908203125,0.35107421875
-4.296875,222.5859375,23.3046875
-40.16666793823242,-4.0,112.1666641235352
-0.0686839967966079,0.9493699073791504,0.0367272049188613
0.3837753534317017,0.9203163385391236,-0.0474226251244545
0.301258772611618,0.951565146446228,0.0346056967973709
0.3757579922676086,-0.0902659967541694,0.9268325567245485
0.2685451209545136,0.9452177286148072,-0.0879485234618187
72.609375,-24.71875,-17.7734375
-19.5,-7.833333492279053,179.1666717529297
0.51806640625,-0.086669921875,-0.79541015625
-92.66666412353516,49.33333206176758,58.33333206176758
0.2586961388587952,-0.043392714112997,0.971753180027008
0.8546228408813477,0.1449561566114426,-0.4534895718097687
-0.1396434456110001,1.163471698760986,0.0272817425429821
-0.1062809601426125,0.9469286799430848,-0.035535380244255
-0.4398862719535828,-0.1360408067703247,-0.902325451374054
25.28125,11.3671875,15.203125
-27.16666603088379,-21.0,135.3333282470703
-0.8912862539291382,-0.1938987970352173,-0.4793674349784851
-0.9072265625,-0.25390625,0.17529296875
-0.4425717890262604,-0.1418987959623337,-0.8985415101051331
-0.3963099718093872,-0.1527637094259262,-0.8534995317459106
0.8333333134651184,-13.66666698455811,88.16666412353516
-0.828125,8.2109375,0.6171875
-101.3333358764648,-9.166666984558105,98.33333587646484
10.6015625,-5.5,2.75
-2.6015625,-2.1328125,0.71875
-1.625,-0.9375,-2.265625
253.9921875,159.3203125,-256.0
-0.103515625,0.0703125,1.0478515625
1.230224609375,0.015625,-0.394287109375
-0.2620366811752319,0.9208065271377563,-0.2584285140037537
0.852547287940979,0.1483729332685471,-0.4509270191192627
1.013671875,-0.004150390625,0.3896484375
-31.83333396911621,44.33333206176758,-95.5
101.5,-63.5,-95.33333587646484
0.3595236539840698,-0.0894118025898933,0.9379401803016664
0.2632129490375519,-0.5579003691673279,0.0048684356734156
1.40625,-2.0625,-2.9609375
61.83333206176758,4.333333492279053,-163.0
-27.16666603088379,25.83333396911621,-1.666666626930237
-0.8923847675323486,-0.2061064541339874,-0.4783903360366821
0.446273148059845,0.8944382667541504,0.0238638948649168
-0.111163392663002,0.943267583847046,-0.043103314936161
-0.7562817335128784,0.5134729743003845,-0.6542888283729553
0.08984375,0.793701171875,-0.413818359375
-0.0330412611365318,0.929351568222046,-0.2266911119222641
-0.4973801970481873,-0.1829140931367874,-0.6641750931739807
0.8514488339424133,0.1500828713178635,-0.4547109603881836
-0.7610427737236023,0.2134347856044769,-0.7663453221321106
54.66666793823242,-110.3333358764648,-40.83333206176758
-27.16666603088379,20.5,134.6666717529297
91.1484375,-65.0234375,43.6328125
-102.8333358764648,-9.166666984558105,101.0
72.66666412353516,17.66666603088379,4.166666507720947
0.3821045160293579,-1.076070547103882,-0.0399308204650878
0.3561052978038788,-0.0880690515041351,0.93574321269989
0.3779161870479584,1.250382661819458,0.1166340187191963
0.2596732378005981,-0.045589655637741,0.9705317616462708
-0.0254733245819807,-1.036276698112488,-0.1009628623723984
0.3584236204624176,-0.0897774398326873,0.9351333379745485
12.0,16.83333396911621,-149.5
-0.892751932144165,-0.2017125636339188,-0.4709453284740448
0.3667243719100952,-0.0841621682047843,0.933423399925232
1.01123046875,-1.1796875,0.30419921875
0.9892578125,0.020751953125,0.27001953125
12.0,15.3333330154419,-150.6666717529297
-4.5078125,-0.734375,-2.9296875
0.5625,0.109375,-2.6015625
-0.410888671875,0.0390625,1.004150390625
-0.1309374272823334,0.7202531099319458,-0.346438467502594
0.46875,0.015625,0.0078125
-0.3562718033790588,-0.1065003424882889,-0.940166711807251
-6.5,-15.66666698455811,-221.6666717529297
0.8527915477752686,0.1456874310970306,-0.4536109566688538
-0.073200799524784,0.9505912661552428,0.0380699560046196
0.8446137309074402,0.159603476524353,-0.4538552165031433
-0.9330328702926636,-0.2105003297328949,-0.4180911183357239
-39.5390625,143.9765625,247.0
0.3730335533618927,0.914945423603058,-0.0415634587407112
-0.3424786627292633,-0.1008850708603859,-0.9412651658058168
-72.33333587646484,27.16666603088379,-26.83333396911621
0.2622358202934265,-0.0422942452132701,0.9694333076477052
0.750244140625,-0.15185546875,0.0751953125
0.8446137309074402,0.149594321846962,-0.4628888368606567
0.4594562351703644,0.8749077320098877,0.0057981330901384
-37.0,-2.833333253860474,97.16666412353516
0.3576923310756683,-0.0913644656538963,0.9331790804862976
0.071044921875,0.93408203125,0.278564453125
-0.30224609375,-0.531494140625,0.8037109375
14.3828125,4.28125,-2.453125
-0.1892855316400528,0.9336240887641908,0.0009615510934963
-0.884451150894165,-0.2003698199987412,-0.4851040840148926
63.33333206176758,-16.66666603088379,-119.3333358764648
-2.3515625,-2.7578125,-2.3984375
-71.16666412353516,27.5,-34.0
55.83333206176758,-61.66666793823242,-149.8333282470703
-0.04231758415699,0.8707591891288757,-0.2244941741228104
-2.8359375,2.8046875,-0.734375
-0.345896989107132,-0.1040591225028038,-0.9372369050979614
-2.0703125,-8.78125,-0.6796875
-0.1729282736778259,0.9335011839866638,-0.0999873131513595
0.4540853500366211,0.8802786469459534,0.0170282013714313
-2.265625,6.390625,-0.59375
0.0681518763303756,0.9513225555419922,0.0182959213852882
-101.6666641235352,14.16666698455811,42.66666793823242
-3.4453125,-0.1171875,-2.3671875
56.33333206176758,-106.8333358764648,-36.5
72.33333587646484,-44.33333206176758,-134.6666717529297
-0.328125,0.078125,-2.2109375
0.851318359375,-0.220947265625,-0.19580078125
-4.390625,-0.5234375,-2.78125
0.561767578125,0.01611328125,0.527587890625
-0.4406191110610962,-0.1436087489128113,-0.9024483561515808
-105.8333358764648,-14.5,76.5
0.3847518861293793,0.9188515543937684,-0.0425399877130985
-0.8872580528259277,-0.2063507288694382,-0.4766819477081299
-0.02978515625,0.29296875,-0.8603515625
0.587158203125,-0.4609375,0.61376953125
-0.1059153154492378,0.9479057788848876,-0.0490857809782028
-0.1394824832677841,0.8589187264442444,-0.1964193731546402
0.94287109375,-0.01904296875,0.189697265625
-0.4368351399898529,-0.1498339325189591,-0.9058666825294496
-0.443914532661438,-0.1500782072544098,-0.898175835609436
-101.1666641235352,-7.666666507720947,98.5
0.3715687692165375,0.9134806394577026,-0.0357042923569679
-0.848876953125,-0.396728515625,0.1982421875
0.796875,0.421875,-2.015625
-0.1418023407459259,-0.9736576080322266,-0.538081169128418
105.3333358764648,0.3333333432674408,-145.1666717529297
-16.390625,-67.7109375,41.9921875
-0.0380859375,-0.645751953125,0.905029296875
0.3565938770771027,-0.0864820256829261,0.9368417263031006
-0.021240234375,-0.03271484375,1.132080078125
-0.885793924331665,-0.2007354646921158,-0.4854712784290314
0.8471763134002686,0.1467859148979187,-0.4576391875743866
1.673583984375,-0.406982421875,0.26806640625
0.109375,-1.3046875,-0.90625
-0.3423557579517365,-0.1255431026220322,-0.9376025795936584
0.8441251516342163,0.1487401276826859,-0.4595934152603149
-0.8883580565452576,-0.1880408078432083,-0.4815643727779388
-1.25,-0.875,-2.25
-1.203125,-0.625,0.453125
-102.0,-8.5,98.5
10.5,16.66666603088379,-218.0
0.71875,-0.8359375,0.34375
0.3115123212337494,0.9325228929519652,0.0336291715502739
-0.4060748517513275,0.0532836206257343,-0.9097720384597778
0.981689453125,-0.00634765625,0.048828125
0.2575976550579071,-0.0424156039953231,0.9708974361419678
20.40625,-1.921875,9.0390625
0.4354472756385803,-1.662475109100342,-0.559320867061615
0.2595503330230713,-0.0436369925737381,0.9715089201927184
-88.5,13.5,-9.666666984558105
0.208251953125,0.1201171875,-0.95068359375
77.0,9.833333015441896,-20.5
-17.0,-107.1666641235352,0.3333333432674408
-2.8046875,-2.984375,-0.890625
-0.72021484375,-0.293701171875,0.125
-0.4396435618400574,-0.1586232483386993,-0.9028140306472778
-0.3738488852977753,-0.1575232297182083,-0.8845040798187256
-2.2421875,0.3203125,0.2265625
48.33333206176758,-113.1666641235352,-40.0
-0.8827428221702576,-0.2035423219203949,-0.4831514060497284
-0.0533038489520549,-1.049459934234619,-0.0698369294404983
-88.5,60.0,-28.16666603088379
0.7182360887527466,1.909538745880127,0.4320524334907532
-0.3443099856376648,-0.1075988113880158,-0.9435850381851196
0.1538419425487518,-0.9970942735671996,-0.0069720232859253
0.2040942758321762,0.6454237699508667,-0.2705591917037964
0.2617488205432892,-0.0415614135563373,0.9719958901405336
-0.046101551502943,-0.8937041759490967,0.1507363617420197
3.4375,0.8984375,-8.0
-0.246656522154808,-0.292162150144577,-0.8544766306877136
0.1927801072597504,-1.079487323760986,-0.0994987562298774
27.125,-60.1796875,1.46875
31.03125,-0.6640625,52.3515625
-0.3089099526405335,-0.3852988183498383,-0.6734529733657837
1.021728515625,-0.07958984375,0.325927734375
31.5,-84.83333587646484,49.5
-4.5703125,0.75,-2.2890625
-0.0398763641715049,-1.041891932487488,0.0112149845808744
32.66666793823242,-122.0,-86.5
-1.0546875,-82.140625,-59.6796875
-0.916748046875,-0.115234375,0.3271484375
-30.5,27.16666603088379,5.166666507720947
0.2611373662948608,-0.0442469082772731,0.969921886920929
-0.4263374507427216,-0.1464156061410904,-0.9046453237533568
-0.862060546875,-0.197509765625,0.09228515625
-0.052978515625,-0.1494140625,1.037353515625
-0.4375,0.0078125,0.109375
-42.3359375,-40.640625,-32.9296875
-0.21142578125,0.939208984375,0.357421875
-49.16666793823242,21.33333396911621,-39.33333206176758
90.83333587646484,-57.33333206176758,-171.1666717529297
134.0,-143.6666717529297,68.5
-0.4137641489505768,0.0668340250849723,-0.91148042678833
-0.6953125,4.1328125,-2.5546875
-0.8868923783302307,-0.2029324024915695,-0.4782689809799194
-4.375,0.84375,-2.7578125
-89.0,30.5,-22.33333396911621
-0.0640458390116691,0.8008164763450623,0.0305020194500684
-0.1077450662851334,-0.657139241695404,0.2386249303817749
-0.2034458518028259,0.9300844073295592,-0.054456777870655
22.109375,-21.578125,76.609375
-0.8359375,0.3828125,0.3828125
-43.16666793823242,-19.33333396911621,42.33333206176758
0.37548828125,0.071533203125,-0.879150390625
21.8125,-131.0390625,189.625
0.864013671875,1.1220703125,-2.409423828125
0.3999274671077728,-0.1066216975450516,0.8930195569992065
-0.8829870820045471,-0.2129415571689606,-0.4776590466499329
-3.1796875,-0.671875,-0.28125
-1.4609375,-2.0078125,-2.3984375
-0.8983672261238098,-0.2117217183113098,-0.4628888368606567
-0.33869469165802,-0.0969797372817993,-0.9395567774772644
13.0,18.33333396911621,-221.5
0.3867049515247345,0.9125040769577026,-0.0571878999471664
-103.3333358764648,-10.0,-77.33333587646484
-0.9228515625,-0.205810546875,0.124755859375
-2.921875,-3.765625,0.828125
57.5,-112.3333358764648,-39.66666793823242
0.9248046875,0.075439453125,0.148193359375
-54.33333206176758,23.83333396911621,-89.16666412353516
-66.5625,-9.1015625,-13.9765625
0.2171938568353653,-0.8275438547134399,0.1421928703784943
0.3842636346817017,0.915433704853058,-0.0342395007610321
0.7612032890319824,1.067283630371094,0.0453475043177604
-0.3242900967597961,-0.1039362028241158,-0.939801037311554
-0.4300000369548798,-0.141777440905571,-0.9019598364830016
0.207275390625,0.1123046875,-0.943603515625
-0.088134765625,-0.05029296875,1.0419921875
0.1225542202591896,1.04189395904541,0.0082394527271389
1.002685546875,-0.076171875,0.116943359375
-0.4374450743198395,-0.1445842981338501,-0.898175835609436
0.3806404173374176,-0.1167537719011307,0.9160905480384828
-1.5234375,-7.203125,-4.8203125
-3.828125,-4.703125,0.4140625
0.85546875,-0.042236328125,0.3876953125
-0.5546875,-0.53125,-2.3125
0.3651373684406281,-0.0897774398326873,0.9344004988670348
-4.28125,-2.0078125,0.2109375
-0.4350038468837738,-0.1428759098052979,-0.9040353894233704
4.166666507720947,59.5,-24.5
-0.0988343805074691,0.9466843605041504,-0.045178897678852
46.5,-145.6666717529297,9.666666984558105
-0.919921875,-0.22802734375,0.11767578125
0.3655045628547669,-0.0868476703763008,0.9333020448684692
81.46875,2.390625,-2.203125
75.66666412353516,15.8333330154419,6.0
1.003173828125,0.032470703125,-0.01611328125
-0.431952714920044,-0.1428759098052979,-0.9073308110237122
0.8333333134651184,32.33333206176758,15.5
0.301258772611618,0.9549829959869384,0.0507184043526649
-0.2484878301620483,0.928008794784546,0.0367272049188613
132.0,-145.6666717529297,69.16666412353516
0.3827988207340241,0.922269344329834,-0.0474226251244545
6.7890625,10.5,0.359375
11.66666698455811,17.66666603088379,-151.3333282470703
0.3871932029724121,0.9925792813301086,-0.2349159419536591
52.4609375,-39.3828125,-6.0546875
0.20361328125,0.093994140625,-0.94775390625
0.17578125,0.925048828125,0.203125
0.1591740101575851,1.459847807884216,-0.6831421256065369
24.66666603088379,-20.33333396911621,-152.0
0.8480305075645447,0.1390966176986694,-0.4658186137676239
-0.4342725574970245,-0.1486125439405441,-0.9058666825294496
-0.0465901046991348,-0.8656278252601624,0.1305966824293137
88.515625,119.515625,-238.5234375
-63.66666793823242,-18.66666603088379,98.0
-0.4396435618400574,-0.1616743952035904,-0.9073308110237122
3.0,-11.8333330154419,90.33333587646484
-4.0,-14.3333330154419,-217.1666717529297
-0.1357421875,-0.0517578125,1.128662109375
2.1484375,-3.125,0.1640625
-28.16666603088379,-0.3333333432674408,-96.33333587646484
-0.0706382170319557,0.9530324935913086,0.0361172892153263
-4.796875,0.8203125,-2.03125
-0.1575481295585632,0.9543752670288086,-0.0434705093502998
-0.57373046875,-0.02197265625,0.8935546875
1.06640625,0.130615234375,0.1572265625
50.83333206176758,-61.16666793823242,-115.5
0.187493309378624,0.981837511062622,0.0912443026900291
-104.3333358764648,-5.833333492279053,-84.83333587646484
0.2735877335071564,-0.3832232356071472,-0.081554464995861
-79.0,58.5,-92.66666412353516
0.178466796875,0.963134765625,0.28125
1.1650390625,0.10498046875,0.15478515625
-0.4403748512268066,-0.1389705836772919,-0.90427964925766
0.3619648516178131,-0.0907545536756515,0.938061535358429
-0.4699153006076813,0.0050675920210778,-0.9728796482086182
0.3701039850711823,0.9178749918937684,-0.0293568614870309
-14.2265625,-7.3515625,4.5390625
-0.0392664484679698,-1.047262907028198,0.0101165128871798
0.357813686132431,-0.0912415534257888,0.9368417263031006
0.6796875,0.59375,0.28125
-25.96875,24.4140625,-7.6953125
-1.9140625,2.375,-2.7265625
4.4140625,3.78125,-0.1171875
-50.66666793823242,25.33333396911621,-27.0
-0.1968534737825394,0.9327698945999146,-0.1175644025206566
0.4164890348911285,0.915433704853058,-0.0615822747349739
0.0133434664458036,-0.043392714112997,0.1672149747610092
-0.0370695069432258,0.953276753425598,0.0102394297719001
-0.3407687246799469,-0.1274957656860352,-0.938823938369751
-0.068603515625,-0.040283203125,1.05322265625
0.7914756536483765,1.803585529327393,-0.086971990764141
-1.7119140625,-0.179443359375,-0.1318359375
-4.109375,0.8125,-2.1328125
-104.1666641235352,-7.833333492279053,98.0
-0.338938981294632,-0.0992980450391769,-0.9413865208625793
0.0893915742635726,-0.9968499541282654,0.1319394409656525
-2.1484375,-2.0859375,0.2109375
0.8359375,0.3203125,0.09375
44.33333206176758,-144.3333282470703,9.5
0.0185546875,0.021484375,-0.9541015625
-0.004638671875,1.00048828125,0.222412109375
0.2433159947395325,-1.211440801620483,0.0453936122357845
0.7666015625,-0.007568359375,0.577880859375
0.2591846883296967,-0.039608746767044,0.9723631143569946
0.496826171875,-0.097900390625,-0.8125
82.6875,-43.859375,-7.53125
0.8488847017288208,0.1480072885751724,-0.458616316318512
-0.2301779091358185,0.7893416285514832,-0.2813766002655029
2.3046875,0.0546875,-2.90625
-16.4296875,-39.828125,-8.4296875
-0.02197265625,0.01318359375,1.126220703125
0.3002822399139404,0.9486355781555176,0.059018887579441
0.2983292043209076,0.9491238594055176,0.0443709753453731
-0.6581412553787231,-0.2710453867912293,-0.8458102345466614
-0.3432115018367767,-0.1043033972382546,-0.942607879638672
0.9775390625,-0.016845703125,0.257080078125
-4.8359375,-0.625,-2.7265625
-2.5546875,2.1796875,0.5390625
11.890625,-12.3359375,-17.8359375
0.711669921875,0.1259765625,0.10498046875
0.1826495826244354,0.4552477598190308,0.3453104197978973
-0.2656992673873901,0.9035950899124146,0.0243981927633285
